id,title,content,rating
19098239,Rất không hài lòng,"mình có mua bên cửa hàng nhưng xà đơn không bám và núm vặt không tốt, mình đã nhờ cửa hàng hỗ trợ nhưng không ai thèm hỗ trợ mình",1
19375397,Rất không hài lòng,"không lắp được, lắp lại bị bật, giá quá cao so với chất lượng, không sử dụng được",1
11584561,Rất không hài lòng,loại này không thể bắt chặt lên tường được. bỏ qua cửa hàng này dùm,1
17529281,Bình thường,"sản phẩm đẹp chắc chắn như mô tả, xà đơn không bắt bám vào mặt tường sơn nước được",3
18072983,Bình thường,không có gì để nhận xét về sản phẩm.,3
18297803,Rất không hài lòng,"không giống hình, treo đầu dê",1
12180742,Rất không hài lòng,"không thể lắp lên tường, xà không bám chặt vào tưởng, khi đu thì xà bị trượt theo tường, suýt bị xà rơi trúng đầu",1
17675395,Không hài lòng,"treo khó, sử dụng không được, để nhà không chán,",2
17215175,Rất không hài lòng,"gắn tường nhưng không giữ cố định được, không như quảng cáo",1
13632351,Rất không hài lòng,chất lượng tốt nhưng cho 1 sao vì 5 sao là cờ của trung quốc. việt nam dân chủ cộng hòa muôn năm,1
16467907,Rất không hài lòng,sao không có quà tặng.vậy cửa hàng,1
12276613,Rất không hài lòng,có một mẩu thế này thì để đánh à,1
13112475,Hài lòng,hay bị trượt xuống không biết cách nào để giữ cố định được,3
14019755,Rất không hài lòng,phần bao da bị rách 1 đường. vận chuyển kém,1
14328764,Rất không hài lòng,không lắp đơcj cửa gỗ vì trơn,1
13981396,Rất không hài lòng,không lắp chặt được lên tường,1
13227673,Rất không hài lòng,bên giao sản phẩm thái độ kém!,1
11456726,Rất không hài lòng,bình thường những chi tiết nhựa không được chắc chắn,1
7910071,Bình thường,"nhìn chung là được, giao nhanh",3
20161687,Không hài lòng,"đăng thông tin sản phẩm có tay vịn rồi khi giao không có tay vịn thì nói hình ảnh không có tay vịn, mã đấy có hai loại, loai có tay vịn hết rồi. trong khi không có thông báo hết sản phẩm hay lưu ý người mua.",2
20042777,Rất không hài lòng,đặt sản phẩm có tay vịn nhưng khi giao lại 1 loại khác không có tay vịn. cảm thấy không hài lòng,1
12034066,Rất không hài lòng,"bạt nhún bị gãy 1 chân. sản phẩm đổi trả từ , nhưng vẫn giao cho khách . nhà bán sản phẩm không có tâm gì cả. vì giao sản phẩm rât lâu, nhưng lại phải đổi trả!",1
12695386,Bình thường,"sản phẩm giao không có tay vịn như quảng cáo, lò xo bị bung khỏi bạt",3
4620815,Lỗi hàng,"sàn nhún bị lỗi, một chân không có gen nên không lắp được. đề nghị hỗ trợ ngay.",1
3276161,Không hài lòng,"sản phẩm gửi không đúng mẫu, thiếu phụ kiện giờ tôi phải liên hệ đổi trả sản phẩm như nào",2
4361890,Bình thường,"tạm ổn được, đầy đủ phụ kiện hướng dẫn dễ hiểu",3
18972830,Rất không hài lòng,giày may nhưng lòi chỉ ra ngoài chưa hoàn thiện. đừng nên mua cửa hàng này treo đầu dê bán thịt,1
17009142,Rất không hài lòng,"đặt màu trắng, lại giao về màu đen. bực mình thật sự",1
19064696,Bình thường,sản phẩm gia công xấu không như mong đợi,3
18686910,Rất không hài lòng,quá tệ mới mang đã bị rách,1
16620204,Bình thường,đặt màu trắng cửa hàng giao màu đen,3
6520295,Rất không hài lòng,chỉ may không chuẩn nhưng vẫn đóng gói gửi cho khách.,1
4833397,Rất không hài lòng,sản phẩm đặt một kiểu lúc nhận một kiểu,1
18841647,Bình thường,"máy chạy kêu quá, mình thấy phần comment mọi người cứ bảo vặt chặt vít vào với cả tra dầu nhưng mình vặn ra vặn vào nhưng vẫn kêu, haizzz, khá thất vọng",3
18081334,Bình thường,"sản phẩm phát ra tiếng ồn két két sau 1 lần tập khoảng 1000step đầu tiên, màn hình máy không hoạt động, máy bị khập khiễng phải chiêm giấy vào 1 bên chân thì mới tốt",3
19465209,Không hài lòng,đúng được mấy ngày hư không như quảng cáo,2
15264978,Bình thường,"máy chạy được 1 thời gian, nóng phần xilanh là kêu rất to, mặc dù tra thêm dầu nhưng không ăn thua.",3
13614996,Bình thường,"ưu điểm: đạp chế độ nặng vừa thì tốt nhược: máy đạp ồn, chỉnh chế độ đạp nhẹ thì không bàn không đạp lên xuống được và đồng hồ sẽ không nhảy",3
13540094,Bình thường,không có hd sử dụng. đồng hồ đếm bước không dùng được,3
11388144,Bình thường,"máy màu vàng đen kêu cót két, to không biết xử lý thế nào? cám ơn",3
2757470,máy tốt nhưng đồng hồ ko lên. đã lắp pin,máy tốt nhưng đồng hồ không lên. đã lắp pin. không biết tại đâ,3
3090423,Bình thường,khá tốt. nhưng đồng hồ không hoạt động. tập 3 ngày phát ra tiếng khó chịu,3
2949218,máy dẹp nhưng đồng hồ không chạy,máy thì đẹp nhưng đồng hồ không nhảy số. chỉ có đứng ở số 0,3
2796107,Quá nhỏ,phải nói là kính bơi trẻ em mới đúng. thiết kế thô cứng. tròng vô muốn đui con mắt. quá cứng.,1
2185927,Ổn,"giao sản phẩm nhanh, đóng gói cần thận tuy nhiên phần silicon không hít chặt lắm",3
20221840,Rất không hài lòng,"mua 2 xăng 1 đá nhưng lúc giao chỉ có 1 xăng 1 đá. xong nhắn tin mấy ngày cửa hàng không trả lời. cửa hàng này là loại vô trách nhiệm, đảo, coi thường người mua.",1
20187527,Rất không hài lòng,"giao sản phẩm thiếu, đã phản hồi nhưng không giao sản phẩm đã thiếu. cảm thấy không bán được thì mình giúp cửa hàng 1 sao vậy.",1
19504735,Bình thường,"mua thêm 01 vỉ đá nhưng cửa hàng đóng gói thiếu sản phẩm, thật là tắc trách vì vậy chưa biết chất lượng thế nào cũng chỉ giành cho cửa hàng 3 sao thôi,rất thất vọng!)",3
18842595,Rất không hài lòng,xăng không có tem bình han méo mó lắp đá không đúng hãng nhỏ bé không tem tôi có thể gửi lại yêu cầu hãng kiểm tra,1
19263924,Rất không hài lòng,"xăng kém chất lượng, kém như những lần mua trước",1
18783032,Rất không hài lòng,"hình ảnh thì 125ml, nhưng giao sản phẩm 133ml. sản phẩm giả mạo hay sản phẩm dỏm rồi.",1
17229960,Rất không hài lòng,xăng kém.không ra gì.xăng đểu.chất lượng kém,1
18363201,Rất không hài lòng,"cửa hàng bán xăng dã, xăng rất hôi.",1
13058359,Rất không hài lòng,chất lượng kém rồi xăng không đạt yêu cầu,1
13448771,Bình thường,"đúng như hình, sản phẩm xài tốt",3
10882628,Rất không hài lòng,"mua bộ 2 xăng 1 đá, nhưng khi khui sản phẩm lại không có đá",1
11577324,Không hài lòng,không hài lòng sản phẩm này .,2
10229035,Rất không hài lòng,"sản phẩm không chính hãng, dáng keo trên chai",1
10693129,Không hài lòng,2 hộp xăng đều bị móp méo,2
8127754,Không hài lòng,phí giao sản phẩm cao. không góp sản phẩm cùng 1 đơn giao sản phẩm cùng 1 lần,2
7396603,Không hài lòng,chất lượng tốt đúng như giới thiệu,2
20009290,Rất không hài lòng,lỗi giao thiếu ốc size không đúng mô tả,1
6481764,Không hài lòng,"bé nhà e 9tuoi e xem thì dùng size mình nhưng khi giao sản phẩm về bé đi hơi chật, e có ib cửa hàng để qua trực tiếp cửa sản phẩm đổi nhưng cửa hàng không trả lời nên e rất không hài lòng ạ. không biết sinh ra cái mục chát để làm gì nhưng hỏi không được chủ cửa hàng trả lời ạ",2
10454574,Rất không hài lòng,"mình nhận được đôi giày khác với đôi đã đặt, gửi về cho con ở quê nên không biết, hnay nhìn thấy thấy khác hoàn toàn. yêu cầu cửa hàng giải thích.",1
15365750,Không hài lòng,bạn ơi giày nhỏ quá có đổi lại được không,2
11827734,Không hài lòng,mình nhận được đôi giày không giống như ảnh!,2
11768099,Bình thường,chất lượng trung bình thôi,3
4609758,"nhầm màu, nhầm size","chào cửa hàng, cửa hàng gửi mình nhầm màu, nhầm size. không biết có đổi lại được không chứ không sài được",1
5358250,Không hài lòng,"giầy hơi nhỏ, nếu bé mang không vừa thì đổi lại như thế nào cửa hàng",2
3060262,Không hài lòng,đặt sản phẩm màu xanh giao màu đen mong cửa hàng kiểm tra sản phẩm trước khi giao.,2
6377788,Bình thường,"hơi chật , không trơn mấy",3
3408973,Bình thường,một bên có một bên không có,3
2033939,"hàng đi chắc chân,nhưng giao hàng lâu tận hơn 1 tuần","đặt bộ này 407k, mua xong nhưng 398k là thế nào nhở. đặt bộ này lâu ơi là lâu. lại không có hóa dơn đỏ",3
20220628,Rất không hài lòng,"đăng bài tạ 12kg, đi giao tạ 2kg. tào lao dể sợ",1
20216277,Rất không hài lòng,cửa hàng đã giao sản phẩm cho mình . không đúng loại đã post trên tiki. cầu lông không đều và bị lỗi .cầu bị xoay vòng vòng . không bay xa được. rất mong cửa hàng cung cấp lại cho mình . đúng loại cầu đã quã quãng cáo trên tiki.,1
20232371,Rất không hài lòng,cầu kém chất lượng không đánh được,1
19954624,Bình thường,"khó sử dụng, có lẽ do mình chưa biết cách, đeo vào một chốc thì tụt người mất",3
7726713,Bình thường,"yên cứng phẳng lì, quan trọng là đạp thì không nổi kiểu thiết kế tào lao. nếu được trả hoặc đổi bản có bánh đà thì được chứ như giờ mua về chỉ muốn bỏ vì không tập nổi. mình quen đạp xe ở gym ngay đợt covid nên mua về mong tốt, ai dè rước cái này.",3
9407561,Bình thường,"sản phẩm gọn, dễ lắp nhưng mới đạp được 30 phút đã có hiện tượng kêu lục cục không nhưng êm như lúc đầu nữa. chưa biết tiếp theo như nào!",3
8019150,Rất không hài lòng,"sản phẩm mô tả có đo nhịp tim nhưng chả thấy đo nhịp tim đâu. bàn đạp nhỏ, khó đạp",1
10235815,Bình thường,"cũng được không như kỳ vọng, xe đạp nút điều chỉnh tấc độ không có tác dùng. đạp 20 phút đã bị nóng máy.",3
9625571,Bình thường,"với giá này thì không mong đồ tốt, nhưng ghế ngồi ê mông quá nên không tập lâu được ?",3
8509403,Rất không hài lòng,yêu cầu gửi tôi cái yên xe.gửi sản phẩm ji toàn thiếu,1
8553371,Không hài lòng,"yên xe mới dùng 1 ngày đã muốn hư , đồng hồ đo nhảy loạn xạ không tác dụng .",2
10068818,Không hài lòng,"sản phẩm có lỗi nhỏ nhưng không sao, cần giúp khách sản phẩm lắp đặt",2
9824894,Không hài lòng,không sài được đạp xe không ra gì hết,2
7401969,Rất không hài lòng,"quá tệ, tôi không dùng được , không biết trả sản phẩm như thế nào?",1
8456071,Bình thường,phù hợp với người từ 1m6 trở xuống,3
8674579,Bình thường,lực đạp không đều trong một vòng,3
19977639,Rất không hài lòng,"nhựa dỏm, trợ lực yếu. không cân bằng. rất tệ",1
19959076,Rất không hài lòng,không được sản phẩm chuyển tiền rồi hk thấy sản phẩm đây hết,1
20050804,Không hài lòng,"đánh được nhưng không phải vợt real, in khá ẩu",2
20134391,Không hài lòng,nhanh bị bong lớp lót bên trong.,2
12555353,Bình thường,"sử dụng hơi tốn giấy, xài 1 lần rồi rửa là mỏng hết",2
13046752,Rất không hài lòng,cửa hàng giao thiếu sản phẩm của mình.,1
17767549,Không hài lòng,"mình đặt màu cam đen, giao lần đầu sai màu và mình đổi trả để đổi đúng, giao lần hai cũng sai màu. lần này mình nhận nhưng mình thật sự thất vọng cách làm việc của cửa hàng và tiki. mình đợi hơn 15 ngày chỉ để đổi trả và cuối cùng cũng như không.",2
20186356,Bình thường,không hài lòng cho lắm. đánh giá phải viết 25 từ là thấy không vui rồi,3
10595029,Rất không hài lòng,"vô cùng thất vọng, vì: - thứ nhất, giao sản phẩm không đúng thời gian dự kiến nhưng bên bán đưa ra (17/6), nhưng nhận sản phẩm thì chiều ngày 22/6. cũng không nhận được bất kỳ lý do nào được đưa ra từ bên bán vì sự chậm trễ này. - thứ 2, tuy đây không phải là sản phẩm dễ vỡ, bể, thay đổi hình dạng, kết cấu sản phẩm khi tác động trong quá trình vận chuyển nhưng quả thật khi nhận sản phẩm thì cách đóng gói rất tệ. theo như tôi biết và đã từng trực tiếp cảm nhận thì tiki rất chú trọng trong việc đóng gói sản phẩm sản phẩm hóa của mình để gửi đến khách sản phẩm, nhưng lần này thì quả thật là thất vọng. - thứ 3, sản phẩm gửi thiếu dây buộc thảm.",1
19815715,Rất không hài lòng,"thảm lỗi, phồng. nhắn tin nhà cung cấp không phản hồi.",1
13868505,Rất không hài lòng,"quá tệ, quá tệ, quá tệ thảm lỗi hết 1/2 mặt thảm. đặt xanh dương, giao xanh ngọc như đánh giá của nhiều bạn khác, cửa hàng thích màu nào giao màu đó. nhận được sản phẩm nhưng quá chán. các bạn không nên mua sản phẩm của cửa hàng này.",1
12647657,Rất không hài lòng,cửa hàng kỳ lắm nha đặt màu hồng .tím .giao màu tím.xanh xấu quắc khánh sản phẩm chọn màu nào thì giao màu đó chứ giao theo ý cửa hàng vậy hảy để giao màu gẩu nhiên đi .để màu cho khách chọn tôi chọn màu tôi thích với lại màu hồng.tím mâc hơn mấy màu kia .định mua thêm tấm nữa dầy ai dám mua lần2 .chắc tính bán 1 lần là được rồi .,1
12431056,Rất không hài lòng,không hiểu sao làm kiểu gì nữa. đọc thấy rất nhiều cmt phản ánh giao sản phẩm sai màu. mình đặt thảm màu xanh dương+ 20k để mua túi đựng vậy nhưng lần 1 giao thảm màu tím và không có túi. đổi sản phẩm đợi hơn 1 tuần sau thì lại giao thảm màu xanh rêu và vẫn thiếu túi. túi là mình mua chứ không phải là tặng nhưng cứ thiếu mãi. dịch vụ của cửa hàng quá chán.,1
12725889,Bình thường,"đã nhận được nhưng rất lâu, mua từ 11/08 đến 20/10 mới nhận được. mình đặt xanh lá nhạt giao màu xanh đen. chất lượng cũng tạm ổn.",3
12183884,Rất không hài lòng,"tôi đặt mua 2c thảm tập có độ dày 6mm. tuy nhiên khi nhận sản phẩm thì 1c đúng độ dày, đạt chất lượng, nhưng 01c mỏng để 2 cuộn thảm là thấy ngay 1c mỏng và 1c dày. hãy là người bán sản phẩm có tư cách, đừng giảm giá để rồi nhập nhèm, chà trộn chất lượng kém chất lượng. vậy giảm giá có ích gì, chỉ khiến người mua cảm thấy bị .",1
12597662,Rất không hài lòng,"nhận sản phẩm xong bực mình , mình nhớ mình mua trả tiền chứ không xin nhưng giao sản phẩm hóa chán , chỉ muốn vứt đi . đó là mình lấy nước chà thử vết bẩn nhưng chà không ra nhưng ở trên như bị gặm",1
16398736,Rất không hài lòng,"thảm tệ, dễ bị tẻ làm 2. tưởng là giá rẻ nhưng không bền nên thành ra không giá rẻ. cửa hàng không kiểm sản phẩm kĩ trước khi giao, thảm bị xước nhiều chỗ",1
12060471,Rất không hài lòng,mình mua bộ thảm này mất thêm tiền túi và dây buộc nhưng khi cửa hàng giao lại chỉ có mỗi thảm dây và túi mình bỏ tiền ra mua không thấy có. là sao vậy cửa hàng? nhắn tin cửa hàng thì không thấy ai trả lời?,1
17244528,Rất không hài lòng,"rất bực mình, mua 2sp giao 1, sản phẩm thì kém chất lượng, mình sơ ý không kiểm tra lúc nhận, liên hệ thì thủ tục lằng nhằng, làm ăn kiểu chộp giật!",1
19285911,Bình thường,"mình vừa khui sản phẩm, thảm thì oke nhưng mặt sau của thảm rất bẩn",3
14444608,Bình thường,"dù mình mua phân loại không túi và giao nội thành thì cửa hàng cũng nên đóng gói cẩn thận hơn thay vì chỉ quấn 1 lớp giấy gói, không biết kín nổi 2 đầu thảm như thế này chứ?",3
12456835,Không hài lòng,"giao sản phẩm không đúng màu đã chọn(chọn màu xanh lá cây đen, giao thành màu tím đen), giao thiếu dây buộc. tuy nhiên, cửa hàng giao sản phẩm nhanh hơn dự kiến và chất lượng sản phẩm tốt, kích thước đúng.",2
10836987,Rất không hài lòng,đặt vì có tặng túi và dây buộc nhưng nhận sản phẩm thì không có tặng cái gì hết nếu quên thì cửa hàng hãy gửi lại cho tôi thảm mỏng lủng 1 lổ nhỏ,1
15968604,Rất không hài lòng,"giao sản phẩm không đúng như mô tả, chán không thèm nói. chấp nhận lấy luôn, chứ đổi tới lui mất thời gian quá.",1
14027280,Rất không hài lòng,"giao sai màu, thảm nhưng bị thủng một lỗ, bẩn loang lổ",1
12183952,Rất không hài lòng,"quá tồi, đặt mua 2c, khi giao 1c đúng chất lượng, 1c chất lượng kém chất lượng. có túi nhưng không có dây buộc nào đi kèm như quảng cáo tặng kèm. nói chung là cửa hàng bán sản phẩm không nghiêm túc.",1
11834841,Bình thường,giao sản phẩm không có sản phẩm tặng kèm vậy cửa hàng. chỉ có 1 tấm thảm. cũng không đúng màu,3
17299167,Bình thường,"cái thảm thì tốt nhưng cái túi đựng vừa đụng đã rách, biết vậy mua loại không có túi giá rẻ được vài chục ngàn",3
19363348,Rất không hài lòng,"giao sản phẩm sai màu, thiếu túi!",1
11015884,Không hài lòng,"đặt màu cam, giao đi giao lại hết giao màu xanh lại giao màu tím. hết thì báo hết không làm ăn ẩu kiểu giao đại cho có lấy thì lấy không thì thôi. đó là không tôn trọng khách sản phẩm. phiền rất phiền",2
13422252,Rất không hài lòng,"mặt trước và mặt sau dính không chặt với nhau, rất dễ bung mặc dù chưa xài lần nào",1
10862782,Bình thường,sản phẩm qc có dây đeo à bao nhưng giao chỉ có cái thảm. giao sản phẩm rất chậm. báo giao trong 7 ngày nhưng tới ngày cuối cùng cũng không thấy giao. chẳng thông báo tới khách sản phẩm. dịch vụ kém,3
18087116,Rất không hài lòng,đặt xanh lá nhưng giao màu gì đây?,1
14366754,Không hài lòng,1. 1 sản phẩm bị bong. 1 sản phẩm thì tốt. cửa hàng xem lại chất lượng sản phẩm. bong như này có đáng tiền mua không?,2
14566086,Bình thường,"thảm móp, hai lớp trên dưới keo bị bong khiến thảm bị xô. mùi nhựa hơi nồng, mong xài một vài bữa sẽ hết. xài tạm ổn.",3
10954824,Rất không hài lòng,đặt màu cam gữi màu hồng.nói chung màu gì xài cũng được.nhưng cửa hàng làm vậy cảm giác khách sản phẩm không được tôn trọng.1 sao thái độ.nhưng sản phẩm tốt.,1
16412021,Bình thường,"xài tốt, sản phẩm hợp với giá tiền",3
16633855,Rất không hài lòng,giao sai màu sắc không phải xanh đen,1
12294900,Rất không hài lòng,tôi đặt màu xanh lá cây và đen như hình nhưng giao là màu đen thui. tại vì sản phẩm bị bọc lại nên không thấy màu. thôi kệ vậy.,1
10813022,Rất không hài lòng,- không hài lòng: - sản phẩm bị lụn lổ - đặt màu xanh riêu giao mua đen - không bao giờ mua sản phẩm chổ này,1
10490955,Rất không hài lòng,sản phẩm lỗi màu ngay góc. cấn trên bề mặt như hình. đúng chán,1
12321377,Bình thường,mình đặt thảm màu cam nhưng cửa hàng giao màu xanh … dù sao thì chất lượng tốt,3
16665370,Bình thường,"nhầm màu, không có dây buộc, bị lõm vài chỗ",3
10884229,Bình thường,"cách đặt tên cố tình làm nhầm lẫn, không trung thực, tặng kèm túi thì tăng giá bán thì cũng tương đương bán cái túi.",3
11462145,Rất không hài lòng,"sản phẩm đảo, trên thì bảo là có giao sản phẩm túi vs dây đựng, dưới lại ghi là không dây? thế là ntn, làm ăn chôp giật.",1
10086725,Rất không hài lòng,thảm giao lỗi bị trầy lõm mút không có tặng kèm túi bà dây buộc . không hài lòng,1
12275483,Rất không hài lòng,"mua do, giao xanh, qua tao lao. doi hon 45 ngay. lam an vay chac chet.",1
16422571,Rất không hài lòng,không đúng sản phẩm thiếu phụ kiện,1
15554376,Bình thường,mua về đã lỗi mép. keo bong. 2 lớp không khớp nhau.,3
12731651,Rất không hài lòng,đặt mua thảm màu cam nhưng giao lại màu hồng?,1
13701855,Cực kì hài lòng,sản phẩm như kiểu sản phẩm cũ vậy cửa hàng.,3
16318814,Rất không hài lòng,"giao sản phẩm thiếu dây buộc, chán cửa hàng",1
16661632,Rất không hài lòng,"gửi sai màu, khá tệ cho cửa hàng",1
16662836,Hài lòng,có dấu hiệu hơi cũ 1 chút,3
10873943,Không hài lòng,"đặt màu xanh lá cây giao màu xanh dương, không có dây buộc tặng kèm, giao sản phẩm lâu hơn dự kiến 5 ngày",2
12617659,Không hài lòng,"chọn mua màu xanh và có tặng kèm túi, cửa hàng giao mày tím và không thấy túi đâu?",2
14815714,Không hài lòng,một mặt của tấm thảm bị loang lổ không đều màu,2
12296208,Bình thường,"thảm được, nhưng lúc mua thấy tặng túi đựng và dây, lúc giao sản phẩm không có",3
11372675,Rất không hài lòng,"đặt sản phẩm màu cam, xanh lá. cửa hàng giao màu hồng, xanh dương",1
11387610,Rất không hài lòng,"đặt màu cam, giao màu đen, nhà bán không phân biệt được màu hay cố ý giao màu nhưng tồn?",1
12753097,Rất không hài lòng,giao sản phẩm sai màu thảm. nhiều người phàn nàn nhưng sao vẫn giao sai vậy,1
10730620,Không hài lòng,đặt màu xanh nhưng giao cái màu nho. vậy sao nam tập được,2
11188401,Rất không hài lòng,"mình mua lúc sale off nhưng 99k tặng kèm túi và dây buộc, nhưng khi nhận sản phẩm chỉ có thảm",1
12531467,Rất không hài lòng,thảm nhận được bị trầy xước. rất khó chịu khi nhìn thấy.,1
11265553,Không hài lòng,mình lấy màu xanh dương lại giao cho mh màu này,2
14880848,Rất không hài lòng,giao sai màu. mình đổi lại thế nào?,1
10656771,Rất không hài lòng,"sản phẩm giao không đúng sản phẩm , màu không đúng , nhắn tin không trả lời , phục vụ kém .",1
12986974,Rất không hài lòng,"giao sai màu, không có túi đựng thảm đi kèm và trễ hẹn.",1
12617390,Rất không hài lòng,"chất lượng kém chất lượng, xài 1 lần đã đứt dây. quá chán",1
10462613,Rất không hài lòng,"đặt tạ tay mua tạ chân, chả hiểu cửa hàng luôn",1
13950673,Rất không hài lòng,đặt 1 bộ tạ tay + chân nhưng cửa hàng chỉ giao tạ chân,1
9256564,Bình thường,"sản phẩm thì đúng như hình ảnh, nhưng mình đặt loại 4kg/ đôi nhưng sao lại giao loại 3kg vậy ạ?",3
9757706,Bình thường,dây khóa thiết kế chưa gọn. đeo lên chân dây thừa ra rất nhiều,3
9685801,Rất không hài lòng,"dạ em đặt áo tạ nhưng cửa hàng chuyển cho em tạ tay, chân ạ?",1
8934635,Rất không hài lòng,không hài lòng cho sản phẩm này,1
11004166,Bình thường,"trước mắt thấy tốt vì: 1) tạ sáng bóng, không sờn tróc 2) tập thử thấy tốt, vặn vào chắc chắn 3) giá cả tốt nếu dùng được lâu dài 4) đường kính lỗ là phi 28-30 có thể vừa với dàn tạ dùng tạ gang, tạ nhựa. chứ mấy dàn tạ ở kingsport dùng tạ thép vỏ cao su phi 50-60 rất khó kết hợp, vì đưa tạ vào vào thanh cầm phi 28 sẽ lỏng lẻo! nhưng có mấy cái lăn tăn: 1) có vẻ không fai là thép không ghỉ, nhưng chỉ được mạ lên, nên không biết được lâu không, không dám va chạm mạnh sợ tróc lớp mạ 2) thương hiệu trung quốc, không biết có phải sản phẩm trung ương hay không? vỏ hộp có vẻ ọp ẹp, không biết do quá trình vận chuyển hay do chất lượng thương hiệu. => nếu bền được không hỏng hay gỉ gét, tróc lớp mạ : 1-2 năm thì 2 sao. 2-3 năm là 3 sao. trên 3 năm thì là 4 sao, trên 4 năm là 5 sao. dưới 1 năm là 1 sao!",3
8238460,Bình thường,hơi nhẹ. số kg hơi ít so với giá tiền,3
17670578,Bình thường,"dùng cũng oke, nhưng không bằng băng tự quấn",3
6977958,Rất không hài lòng,có thể đổi size không vì lớn và dày quá,1
19995458,Rất không hài lòng,"nhanh hỏng, chất lượng quá kém,",1
19558256,Bình thường,đặt màu đen giao màu trắng,3
13317230,Bình thường,"đúng size,nhưng 2 đôi khác nhau ,một đôi thì thường đình,nhưng một đôi kia không biết của ai",3
16029880,Bình thường,"chỉ thừa, mang khá không êm, giá giá rẻ cg không đòi hỏi nhiều,",3
3303909,Không hài lòng,"sản phẩm giao khá nhanh, nhưng chất lượng sản phẩm không như kì vọng, giày méo mó biến dạng, đế giày dán thô, da cứng.",2
6931353,Không hài lòng,chất lượng không được tốt,2
18058793,Rất không hài lòng,( ) đánh giá không tính điểm đặt 2 đôi màu đen thì nhận được 1 đôi màu trắng,1
4472440,Bình thường,"xà hơi yếu, khi hít bị cong cảm giác không chắc chắn",3
12611703,Không hài lòng,"thì ra màu xanh chỉ là miếng decal. sau khi khui sản phẩm ra phát hiện miếng decal nhiều chỗ bong tróc, đã dán vào lại nhưng vẫn bung, nhưng cái nút vặn để điều chỉnh tốc độ chỉ để làm kiểng, không hề có tác dụng. vì thấy cái này giao nhanh nên đặt mua. tiếc tiền. cái bánh xe lúc xoay phát ra âm thanh và chao đảo.cái đồng hô đo thì siêu vẹo, phải dùng dây cột chặt vào thân máy. quảng cáo cũng chỉ là quảng cáo, chắc do mình không đọc kĩ. giờ trả sản phẩm thì có được ko?",2
10541437,Bình thường,"mua 2 chiếc cả 2 chiếc đều có vấn đề, 1 chiếc thì đạp hay bị rớt con quay ra làm không đạp được nữa. 1 chiếc thì nhét con ốc không vào được vì cái lỗ bị méo. liên hệ cửa hàng thì cửa hàng nói đem ra tiệm làm giúp. sản phẩm bảo hành 6 tháng chắc gì đã được bảo hành đâu. nói chung tạm ổn được thôi chứ không hài lòng 100",3
14353622,Rất không hài lòng,"giao lộn 2 cây r hết sao gắn, xe thì bị chày xước nhiều, cần hỗ trợ đổi trả sản phẩm khác, liên hệ lại cho mình , cám ơn tiki.",1
16144645,Bình thường,"ngay từ bước đầu tiên mình đã không lắp được chân sau, cái lỗ oval của thân xe là lỗ oval của chân sau nó không tròng vào nhau được. cửa hàng vui lòng hỗ trợ mình gấp nhé, sdt - hồng",3
3249852,Cực kỳ tệ hại,"sản phẩm có 1 chi tiết bị vỡ, 1 chi tiết bị móp méo, và yên xe thì không có? thực sự sản phẩm của tiki gây cho tôi cảm giác là sản phẩm đểu ở đây đó về mông má lại rồi quăng vô thùng bán, chứ không hiểu sao sản phẩm mới lại có thể móp méo và mất đi chi tiết quan trọng nhất như vậy? góp lên tổng đài (mất phí) phản ánh thì trả lời như 1 cái máy: đã tiếp nhận, chờ 48 giờ để xử lý. tôi hỏi tại sao tôi đặt tikinow phải trả phí giao nhanh và hứa hẹn trước 11h giao sản phẩm qua cho tôi giờ lại giao 1/2 sản phẩm thiếu trước hụt sau rồi kêu tôi chờ đi và nhân viên cứ liên tục lặp lại không xử lý được thông cảm được. ức chế vô cùng. xin thưa tôi đâu có rảnh để cả ngày cả đêm trực ở nhà người thân đâu, tôi phải canh giờ canh ngày qua để nhận đồ ráp đồ cuối cùng như vậy mất hết cả thời gian công sức công việc người khác. p/s: thời gian giao sản phẩm thì nhanh, cái đó tôi công nhận.",1
4772516,Rất không hài lòng,không thể cho vít của bàn đạp qua để vặn ốc. lỗi cơ bản nhất trong sản xuất nhưng vẫn mắc phải. tìm yêu cầu đổi trả thì không được. trong khi mới nhận sản phẩm hqua 07/09/2020. nhiều lần mua của tiki nhưng lần này thật sự bức xúc với giao diện khó theo dõi. muốn tìm yêu cầu đổi trả sản phẩm nhưng toàn liên kết lại tới bài viết,1
15219152,Rất không hài lòng,"giao sản phẩm thiếu phụ tùng, sản phẩm lỗi, giao sản phẩm quá lâu, không hỗ trợ lắp đặt vì gia đình toàn người lớn tuổi không biết lắp",1
12699657,Rất không hài lòng,"shiper không giao đúng địa chỉ trên hóa đơn, với lý do ""sản phẩm nặng"". gọi người nhận lấy sản phẩm cách địa chỉ trên hóa đơn 5km. làm ăn này mất hết khách của cửa hàng thôi. chán.",1
14921167,Rất không hài lòng,"rất phí tiền, xài được hơn 1 tháng thì xe kêu cọc lọc cực kì ồn, lắp ghép mất thời gian và khó khăn. xe cũng nặng chứ không phải nhẹ",1
13923138,Bình thường,"sản phẩm giao nhanh đúng hạn, lắp xe vận hành bình thường,có nhiều tiếng kêu không khắc phục được, nói chung giá cả phù hợp với chất lượng, tạm ổn oke",3
